,gid,Level,Current Status,Location,IntakeDate,Level Reason,Special Intake Information,HW,Sex,Animal ID,Microchip ID,Rabies Revaccination Date,Weight,Hold,Age,Short URL,Foster Start Reason,Leash Skills,Dog Interaction,Cat Interaction,Kid Interaction,Crate Trained,Potty Skills,Cuddle Meter,Energy/Activity Level,DOB,Color & Breed,More about me,Play Style,Playgroup Notes,"""Dog Test"" Notes",Behavior Notes,Foster/Home Notes,completed,parent gid,parent completed
930,1211894918830492,L1,Available,Foster Foster Home,,L1,,-,S,A0059121452,,,58,,02 year(s) 02 month(s) 24 day(s),,,Walks politely on leash,,,,,,,,,,,,,,,,False,1211075266516896,False
931,1211895054587692,L1,Available,Foster Foster Home,,L1,,-,S,A0059459391,,,29,,00 year(s) 09 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518049076782,False
932,1211895052562533,L1,Adopted,Foster Trial Adoption,,L1-RN,,-,S,A0059460584,,,25,,05 year(s) 01 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518051289559,False
933,1211895053219875,L1,Available,Foster Foster Home,,L1,,+,S,A0059536665,,,40,,06 year(s) 01 month(s) 00 day(s),,,,,,,,,,,,,,,,,,,False,1211549935874365,False
934,1211895056168367,L1,Priority,Foster Foster Home,,L1,,+,M,A0058879473,,,59,,02 year(s) 03 month(s) 30 day(s),,,,,,,,,,,,,,,,,,,False,1210769909517851,False
935,1211895055268772,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,F,A0059337825,,,52,,03 year(s) 01 month(s) 30 day(s),,,,,,,,,,,,,,,,,,,False,1211322007816912,False
936,1211895055600019,L1,Available,Foster Foster Home,,L1,,-,M,A0059463563,,,43,,00 year(s) 08 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518084885239,False
937,1211894962956060,L1,Priority,Foster Foster Home,,L1,,-,S,A0058627915,,,35,,01 year(s) 05 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1210469685332298,False
938,1211894962421480,L1,Available,Foster Foster Home,,L1,,-,M,A0059456723,,,66,,03 year(s) 01 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211528988699409,False
939,1211894917950705,L3,Available,Foster Foster Home,,L3-SF,,-,F,A0059375376,,,33,,01 year(s) 00 month(s) 24 day(s),,,,,,,,,,,,,,,,,,,False,1211391935566689,False
940,1211894921849531,L3,Available,Foster Foster Home,,L3-SF,,-,F,A0059375374,,,41,,01 year(s) 00 month(s) 24 day(s),,,,,,,,,,,,,,,,,,,False,1211391458333496,False
941,1211894963086195,L2,Priority,Foster Foster Home,,L2-BR/H,,+,S,A0056551335,,,40,,06 year(s) 02 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1208062917414841,False
942,1211894962956069,L1,Trial Adoption,Foster Foster Home,,L1,,-,S,A0053616847,,,45,,06 year(s) 10 month(s) 04 day(s),,,,,,,,,,,,,,,,,,,False,1211615713450306,False
943,1211894963385536,L2,Available,Foster Foster Home,,L2-A,,-,S,A0059055459,,,55,,05 year(s) 03 month(s) 04 day(s),,,,,,,,,,,,,,,,,,,False,1210994058587317,False
944,1211895052145243,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,S,A0059567154,,,11,,03 year(s) 01 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1211594788230168,False
945,1211894966419832,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059567196,,,35,,07 year(s) 01 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1211594789044691,False
946,1211894966432229,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059428714,,,65,,02 year(s) 01 month(s) 15 day(s),,,,,,,,,,,,,,,,,,,False,1211473858338271,False
947,1211895054156017,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059455160,,,29,,00 year(s) 08 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1211518050022735,False
948,1211894964892597,L1,Available,Foster Foster Home,,L1,,+,S,A0059375372,,,37,,05 year(s) 01 month(s) 24 day(s),,,,,,,,,,,,,,,,,,,False,1211391458485254,False
949,1211895056446774,L1,Urgent,Foster Foster Home,,L1,,-,S,A0059314264,,,42,,03 year(s) 02 month(s) 02 day(s),,,,,,,,,,,,,,,,,,,False,1211286652634006,False
950,1211894922120817,L1,Available,Foster Foster Home,,L1,,-,F,A0059462524,,,25,,10 year(s) 01 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518007065981,False
951,1211894921244654,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,F,A0059584246,,,34,,01 year(s) 00 month(s) 29 day(s),,,,,,,,,,,,,,,,,,,False,1211618122033959,False
952,1211894921824007,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0056513366,,,58,,01 year(s) 09 month(s) 03 day(s),,,,,,,,,,,,,,,,,,,False,1207995641361801,False
953,1211894963203499,L2,Trial Adoption,Foster Trial Adoption,,L2 - SF/A,,+,F,A0059381905,,,69,,04 year(s) 01 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1211415518919265,False
954,1211894916139445,L1,Urgent,Foster Foster Home,,L1,,-,M,A0059265664,,,36,,03 year(s) 02 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211187996205886,False
955,1211894922187287,L2,Urgent,Foster Foster Home,,L2 - OA/LB,,-,N,A0058952549,,,52,,03 year(s) 03 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1210863993394518,False
956,1211894922125282,L2,Available,Foster Foster Home,,L2-A/BR,,-,M,A0059346587,,,45,,01 year(s) 07 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1211349519373913,False
957,1211894963272196,L2,Available,Foster Foster Home,,L2 - LB,,-,N,A0059275577,,,71,,07 year(s) 02 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211193348604375,False
958,1211894921847690,L2,Available,Foster Foster Home,,L2-A,,-,S,A0059470390,,,79,,03 year(s) 01 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1211528989096314,False
959,1211894962935963,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059357256,,,29,,00 year(s) 09 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1211355591256712,False
960,1211895052955207,L2,Adopted,Foster Trial Adoption,,L2-OA,,-,S,A0058795005,,,40,,01 year(s) 00 month(s) 13 day(s),,,,,,,,,,,,,,,,,,,False,1210665299319485,False
961,1211894922298819,L1,Available,Foster Foster Home,,L1-A888095,,-,N,A0053626623,,,92,,04 year(s) 09 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1211518050715423,False
962,1211895051101019,L2,Available,Foster Foster Home,,L2-A,,-,S,A0059542356,,,50,,04 year(s) 01 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1211552062716930,False
963,1211894922293788,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0058436120,,,50,,07 year(s) 06 month(s) 04 day(s),,,,,,,,,,,,,,,,,,,False,1210167864897920,False
964,1211895056710135,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,+,N,A0059458488,,,47,,01 year(s) 00 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211528910889001,False
965,1211894963471858,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,S,A0059569134,,,34,,04 year(s) 01 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1211605423982273,False
966,1211895056742758,L1,Available,Foster Foster Home,,L1,,-,S,A0059404161,,,23,,00 year(s) 08 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1211422670120691,False
967,1211894920121094,L2,Available,Foster Foster Home,,L2-H,,-,N,A0059555898,,,78,,05 year(s) 01 month(s) 02 day(s),,,,,,,,,,,,,,,,,,,False,1211583767104687,False
968,1211895051950792,L3,Available,Foster Foster Home,,L3-SF,,-,N,A0059532420,,,30,,03 year(s) 01 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211540966469072,False
969,1211895052638394,L3,Trial Adoption,Foster Trial Adoption,,L3-SF,,-,F,A0054514246,,,17,,09 year(s) 01 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1211620895019426,False
970,1211895056830147,L3,Available,Foster Foster Home,,L3-SF,,-,N,A0059595703,,,34,,00 year(s) 08 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1211633857301096,False
971,1211894919517591,L1,Available,Foster Foster Home,,L1,,-,S,A0059422717,,,55,,05 year(s) 01 month(s) 16 day(s),,,Pulls some but manageable,,,,,,Super cuddler,2-Medium energy,,,,,,,,,False,1211462712385214,False
972,1211894965993303,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,N,A0059360117,,,58,,02 year(s) 01 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1211368460843638,False
973,1211894962966070,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0058912660,,,27,,00 year(s) 06 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1210807017120104,False
974,1211894962807204,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,N,A0059408671,,,21,,01 year(s) 01 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1211434914791188,False
975,1211894916139454,L1,Available,Foster Foster Home,,L1,,-,S,A0057877022,,,49,,02 year(s) 02 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1209449673792410,False
976,1211895056894847,L1,Available,Foster Foster Home,,L1,,+,N,A0059322059,,,44,,02 year(s) 02 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1211310922888411,False
977,1211894920264830,L1,Stray Wait- Rescue,Foster Foster Home,,L1,,-,N,A0059637099,,,74,,12 year(s) 00 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1211702152513865,False
978,1211895052421117,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059364035,,,42,,02 year(s) 01 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211368464568540,False
979,1211894922007172,L1,Available,Foster Foster Home,,L1,,-,S,A0058528237,,,44,,02 year(s) 05 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1210324246710368,False
980,1211894966556333,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059399650,,,38,,04 year(s) 01 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1211417952258758,False
981,1211894966991153,L1,Available,Foster Foster Home,,L1,,+,S,A0059452021,,,50,,04 year(s) 01 month(s) 11 day(s),,,,,,,,,,,,,,,,,,,False,1211518006433761,False
982,1211894966793442,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059619615,,,39,,01 year(s) 06 month(s) 22 day(s),,,,,,,,,,,,,,,,,,,False,1211678185429330,False
983,1211894962378895,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059634154,,,45,,00 year(s) 10 month(s) 21 day(s),,,,,,,,,,,,,,,,,,,False,1211701877048778,False
984,1211894964251276,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059583495,,,27,,00 year(s) 09 month(s) 30 day(s),,,,,,,,,,,,,,,,,,,False,1211615768574396,False
985,1211895055611207,L2,Adopted,Foster Trial Adoption,,L2-SF,,+,S,A0059458513,,,36,,01 year(s) 00 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211529090747166,False
986,1211895057030218,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059312751,,,53,,03 year(s) 02 month(s) 03 day(s),,,Pulls some but manageable,,,,,,Super cuddler,2-Medium energy,,,,,,,,,False,1211286652754166,False
987,1211895054191484,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0053636733,,,45,,03 year(s) 07 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518008027031,False
988,1211894922107045,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0053636733,,,45,,03 year(s) 07 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518008027031,False
989,1211895056830157,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059645076,,,30,,00 year(s) 11 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1211713227035153,False
990,1211895056759570,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059659570,,,66,,01 year(s) 06 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1211737870422683,False
991,1211894922314989,L3,Trial Adoption,Foster Trial Adoption,,L3-SF/SD,,+,N,A0059568503,,,80,,02 year(s) 01 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1211594860106398,False
992,1211894962313240,L3,Trial Adoption,Foster Trial Adoption,,L3-H/SD/SF,,-,N,A0059116423,,,23,,00 year(s) 08 month(s) 03 day(s),,,,,,,,,,,,,,,,,,,False,1211070094913896,False
993,1211894920868250,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,F,A0059596565,,,31,,00 year(s) 07 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1211633879221020,False
994,1211894917632292,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059647807,,,13,,03 year(s) 00 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1211713225020875,False
995,1211895055600029,L1,Available,Foster Foster Home,,L1,,+,S,A0059446971,,,43,,03 year(s) 01 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211490092760728,False
996,1211895056999676,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059387378,,,34,,01 year(s) 01 month(s) 22 day(s),,,,,,,,,,,,,,,,,,,False,1211403871519397,False
997,1211895057079835,L3,Trial Adoption,Foster Trial Adoption,,L3-SF,,-,S,A0059658009,,,27,,01 year(s) 00 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211737990609880,False
998,1211894963109821,L2,Trial Adoption,Foster Trial Adoption,,L2-H,,-,S,A0059402617,,,43,,01 year(s) 01 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1211434869940488,False
999,1211894922555394,L1,Available,Foster Foster Home,,L1,,-,S,A0053635126,,,51,,05 year(s) 07 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1204284007684868,False
1000,1211894922298828,L3,Trial Adoption,Foster Trial Adoption,,L3 - OA/BR,,-,N,A0053630701,,,89,,08 year(s) 01 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211484069458169,False
1001,1211894966963790,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,S,A0059411817,,,36,,01 year(s) 00 month(s) 17 day(s),,,,,,,,,,,,,,,,,,,False,1211462627500577,False
1002,1211894967089470,L1,Trial Adoption,Foster Trial Adoption,,L1,,+,S,A0059585483,,,41,,01 year(s) 06 month(s) 28 day(s),,,,,,,,,,,,,,,,,,,False,1211617982111284,False
1003,1211895055571760,L3,Available,Foster Foster Home,,L3-OA,,-,M,A0059560945,,,62,,01 year(s) 01 month(s) 02 day(s),,,,,,,,,,,,,,,,,,,False,1211583933826504,False
1004,1211894918902410,L2,Trial Adoption,Foster Trial Adoption,,L2 SF,,-,N,A0059658007,,,36,,02 year(s) 00 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211737870300388,False
1005,1211895057364472,L1,Trial Adoption,Foster Trial Adoption,,L1,,+,N,A0059643726,,,125,,10 year(s) 00 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1211713171357097,False
1006,1211895056704693,L2,Priority,Foster Foster Home,,L2-SF,,-,S,A0059455149,,,36,,00 year(s) 09 month(s) 11 day(s),,,,,,,,,,,,,,,,,,,False,1211504450180555,False
1007,1211894919439193,L1,Available,Foster Foster Home,,L1,,+,M,A0059556621,,,42,,03 year(s) 01 month(s) 02 day(s),,,,,,,,,,,,,,,,,,,False,1211583767033055,False
1008,1211895056571559,L1,Adopted,Foster Trial Adoption,,L1,,-,N,A0059638112,,,22,,03 year(s) 00 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1211701878027231,False
1009,1211895053802936,L1,Rescue,Foster Foster Home,,L1,,-,S,A0059363072,,,36,,02 year(s) 01 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211368368849458,False
1010,1211895057456050,L1,Adopted,Foster Foster Home,,L1,,-,S,A0059437563,,,51,,03 year(s) 01 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1211484197359486,False
1011,1211894922721022,L1,Available,Foster Foster Home,,L1,,-,N,A0059193435,,,52,,05 year(s) 02 month(s) 22 day(s),,,,,,,,,,,,,,,,,,,False,1211098023281299,False
1012,1211894965379505,L1,Available,Foster Foster Home,,L1,,-,N,A0059640015,,,67,,12 year(s) 00 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1211701877173354,False
1013,1211895056878350,L2,Available,Foster Foster Home,,L2-A/BH,,-,S,A0053615474,,,45,,08 year(s) 01 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211484197687345,False
1014,1211894917585208,L1,Rescue,Foster Foster Home,,L1,,-,N,A0055406871,,,58,,01 year(s) 11 month(s) 17 day(s),,,,,,,,,,,,,,,,,,,False,1206683105629225,False
1015,1211894967528543,L1,Available,Foster Foster Home,,L1  A895247,,-,N,A0053632745,,,56,,07 year(s) 10 month(s) 27 day(s),,,,,,,,,,,,,,,,,,,False,1211615712137021,False
1016,1211895055678571,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0058930011,,,32,,01 year(s) 00 month(s) 23 day(s),,,,,,,,,,,,,,,,,,,False,1210828358264034,False
1017,1211894923166240,L3,Available,Foster Trial Adoption,,L3 - SF/A,,-,N,A0059669776,,,51,,01 year(s) 00 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1211746760946429,False
1018,1211894964825014,L1,Available,Foster Foster Home,,L1,,-,S,A0059317990,,,31,,00 year(s) 10 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1211310923210114,False
1019,1211894963018107,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059526101,,,38,,00 year(s) 08 month(s) 25 day(s),,,,,,,,,,,,,,,,,,,False,1211540965758982,False
1020,1211895056663971,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059589127,,,24,,04 year(s) 00 month(s) 29 day(s),,,,,,,,,,,,,,,,,,,False,1211621020397196,False
1021,1211894917276786,L1,Available,Foster Foster Home,,L1,,-,S,A0057793806,,,90,,03 year(s) 09 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1209325240044157,False
1022,1211894966594698,L1,Trial Adoption,Foster Trial Adoption,,L1,,+,N,A0059691489,,,63,,02 year(s) 00 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211779539923874,False
1023,1211895057666509,L2,Available,Foster Foster Home,,L2-SF/A,,-,S,A0059459188,,,32,,01 year(s) 01 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518008410592,False
1024,1211894960311584,L2,Available,Foster Foster Home,,L2-SF/A,,-,S,A0059459188,,,32,,01 year(s) 01 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518008410592,False
1025,1211895055678580,L1,Available,Foster Foster Home,,L1,,-,F,A0059611609,,,56,,03 year(s) 00 month(s) 26 day(s),,,,,,,,,,,,,,,,,,,False,1211656260106706,False
1026,1211894923320321,L2,Available,Foster Foster Home,,L2-A,,-,S,A0059525711,,,70,,02 year(s) 01 month(s) 03 day(s),,,,,,,,,,,,,,,,,,,False,1211541074904191,False
1027,1211895056441881,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059689681,,,50,,01 year(s) 00 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211790369048517,False
1028,1211894921686759,L1,Pending Medical Assessment/Treatment,Foster Foster Home,,L1,,-,F,A0059637847,,,49,,03 year(s) 00 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211702279286626,False
1029,1211895057787031,L1,Available,Foster Foster Home,,L1,,-,S,A0059457779,,,45,,06 year(s) 01 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211518050571495,False
1030,1211894922728386,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059267031,,,68,,02 year(s) 02 month(s) 11 day(s),,,,,,,,,,,,,,,,,,,False,1211187996181093,False
1031,1211894962536328,L1,Adopted,Foster Trial Adoption,,L1,,-,S,A0059677700,,,48,,01 year(s) 00 month(s) 14 day(s),,,,,,,,,,,,,,,,,,,False,1211764913332838,False
1032,1211895057818436,L2,Available,Foster Foster Home,,L2-A,,+,F,A0059716525,,,46,,06 year(s) 00 month(s) 08 day(s),,,,,,,,,,,,,,,,,,,False,1211814622556644,False
1033,1211894967844442,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,-,N,A0059717284,,,37,,00 year(s) 08 month(s) 09 day(s),,,,,,,,,,,,,,,,,,,False,1211814554296328,False
1034,1211894923124365,L1,Adopted,Foster Trial Adoption,,L1,,-,N,A0059683628,,,43,,00 year(s) 10 month(s) 13 day(s),,,,,,,,,,,,,,,,,,,False,1211764915313168,False
1035,1211895057388439,L2,Trial Adoption,Foster Trial Adoption,,L2-SF,,+,S,A0059239705,,,45,,04 year(s) 02 month(s) 15 day(s),,,,,,,,,,,,,,,,,,,False,1211157617750527,False
1036,1211894961229952,L2,Urgent,Foster Foster Home,,L2-RG/BR,,-,F,A0059257262,,,30,,02 year(s) 02 month(s) 12 day(s),,,,,,,,,,,,,,,,,,,False,1211179455668677,False
1037,1211894967659723,L2,Adopted,Foster Foster Home,,L2-SF,,-,M,A0059574276,,,28,,00 year(s) 11 month(s) 00 day(s),,,,,,,,,,,,,,,,,,,False,1211605644475357,False
1038,1211894923515506,L2,Available,Foster Foster Home,,L2-BR,,-,F,A0059450806,,,41,,02 year(s) 01 month(s) 11 day(s),,,,,,,,,,,,,,,,,,,False,1211504328216584,False
1039,1211894916322236,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,N,A0059704885,,,50,,01 year(s) 00 month(s) 10 day(s),,,,,,,,,,,,,,,,,,,False,1211801537849069,False
1040,1211894923580624,L1,Available,Foster Foster Home,,L1,,-,N,A0059312621,,,33,,01 year(s) 02 month(s) 03 day(s),,,,,,,,,,,,,,,,,,,False,1211285561565016,False
1041,1211895055170235,L2,Urgent,Foster Foster Home,,L2-OA,,-,F,A0059121809,,,50,,03 year(s) 02 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1211072316407108,False
1042,1211895053920227,L3,Trial Adoption,Foster Trial Adoption,,L3-OA,,-,M,A0059302714,,,60,,03 year(s) 02 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1211275602125127,False
1043,1211894965993314,L3,Urgent,Foster Foster Home,,L3-OA/H,,-,M,A0058962398,,,20,,00 year(s) 10 month(s) 19 day(s),,,,,,,,,,,,,,,,,,,False,1210875674673976,False
1044,1211895058081183,L2,Available,Foster Foster Home,,L2-LR,,-,M,A0059387271,,,72,,05 year(s) 01 month(s) 22 day(s),,,,,,,,,,,,,,,,,,,False,1211403559434440,False
1045,1211894966540985,L1,Urgent,Foster Foster Home,,L1,,-,F,A0059348553,,,50,,03 year(s) 01 month(s) 23 day(s),,,,,,,,,,,,,,,,,,,False,1211391678991251,False
1046,1211894966658454,L1,Available,Foster Foster Home,,L1,,-,M,A0059722500,,,34,,10 year(s) 00 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211832257140060,False
1047,1211895057480934,L1,Available,Foster Foster Home,,L1,,-,S,A0059045111,,,32,,00 year(s) 09 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1210994055970856,False
1048,1211895057388448,L1,Available,Foster Foster Home,,L1,,-,M,A0059543487,,,42,,06 year(s) 01 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1211552353093421,False
1049,1211894967374919,L1,Available,Foster Foster Home,,L1,,-,M,A0059280782,,,39,,02 year(s) 02 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211216596036234,False
1050,1211894923637895,L1,Available,Foster Foster Home,,L1,,-,N,A0059616274,,,34,,00 year(s) 07 month(s) 24 day(s),,,,,,,,,,,,,,,,,,,False,1211668897903401,False
1051,1211894967099023,L2,Adopted,Foster Foster Home,,L2-A,,-,M,A0059422669,,,35,,05 year(s) 01 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1211462653280580,False
1052,1211894963272210,L3,Urgent,Foster Foster Home,,L3-OA,,-,M,A0059365101,,,62,,03 year(s) 00 month(s) 04 day(s),,,,,,,,,,,,,,,,,,,False,1211368463643098,False
1053,1211895058215768,L1,Trial Adoption,Foster Foster Home,,L1,,-,S,A0056886611,,,52,,01 year(s) 04 month(s) 17 day(s),,,,,,,,,,,,,,,,,,,False,1208310967632793,False
1054,1211895058284110,L2,Available,Foster Foster Home,,L2-LB,,-,S,A0058844492,,,43,,01 year(s) 04 month(s) 05 day(s),,,,,,,,,,,,,,,,,,,False,1210721775031292,False
1055,1211894962764688,L1,Adopted,Foster Trial Adoption,,L1,,-,N,A0058756423,,,13,,01 year(s) 04 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1210607897534337,False
1056,1211894962807214,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059220223,,,30,,00 year(s) 10 month(s) 18 day(s),,,,,,,,,,,,,,,,,,,False,1211131133180426,False
1057,1211895052474685,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0057865444,,,43,,02 year(s) 08 month(s) 23 day(s),,,,,,,,,,,,,,,,,,,False,1209429163352317,False
1058,1211894919240371,L2,Available,Foster Foster Home,,L2-LB,,-,N,A0059577975,,,56,,06 year(s) 00 month(s) 30 day(s),,,,,,,,,,,,,,,,,,,False,1211615767655900,False
1059,1211894918005776,L1,Trial Adoption,Foster Trial Adoption,,L1,,+,N,A0059663050,,,100,,02 year(s) 06 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1211737974463676,False
1060,1211894820940490,L2,Available,Foster Foster Home,,L2-SF,,-,N,A0059640037,,,38,,03 year(s) 00 month(s) 20 day(s),,,,,,,,,,,,,,,,,,,False,1211702279522760,False
1061,1211894912201605,L1,Available,Foster Foster Home,,L1,,-,S,A0059309369,,,67,,01 year(s) 07 month(s) 29 day(s),,,,,,,,,,,,,,,,,,,False,1211279571210266,False
1062,1211894912501044,L1,Trial Adoption,Foster Trial Adoption,,L1,,-,S,A0059701854,,,25,,00 year(s) 07 month(s) 10 day(s),,,,,,,,,,,,,,,,,,,False,1211801536009704,False
1063,1211895044306585,L3,Available,Foster Foster Home,,L3-SF,,-,N,A0058574390,,,50,,02 year(s) 05 month(s) 16 day(s),,,,,,,,,,,,,,,,,,,False,1210376573170076,False
1064,1211894913370167,L2,Available,Foster Foster Home,,L2-SF,,-,N,A0059287820,,,39,,01 year(s) 02 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1211240664365695,False
1065,1211894822536457,L2,Available,Foster Foster Home,,L2-SF,,-,N,A0059287820,,,39,,01 year(s) 02 month(s) 06 day(s),,,,,,,,,,,,,,,,,,,False,1211240664365695,False
1066,1211894823275265,L1,Trial Adoption,Foster Foster Home,,L1,,-,S,A0059527449,,,50,,03 year(s) 01 month(s) 07 day(s),,,,,,,,,,,,,,,,,,,False,1211541074904208,False
1067,1211894912646833,L1,Identifying Info,Foster Foster Home,,L1,,-,N,A0059734994,,,31,,05 year(s) 06 month(s) 03 day(s),,,,,,,,,,,,,,,,,,,False,1211857375531631,False
1068,1211895047384929,L1,Nursing Mom,Foster Foster Home,,L1,,+,F,A0059746729,,,56,,01 year(s) 06 month(s) 01 day(s),,,,,,,,,,,,,,,,,,,False,1211871887112755,False
